Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Tail_FlightNum
2008,11,23,7,2056,2100,2203,2210,MQ,67,70,48,-7,-4,DFW,HOU,247,4,15,0,,0,-99,-99,-99,-99,-99,N678MQ - 3743
2008,1,31,4,2229,2159,54,21,DL,325,322,304,33,30,ATL,SFO,2139,4,17,0,,0,3,0,3,0,27,N610DL - 1591
2008,6,2,1,2139,2142,2200,2207,DL,81,85,51,-7,-3,ATL,JAN,341,6,24,0,,0,-99,-99,-99,-99,-99,N999DN - 1561
2008,3,14,5,1310,1310,1622,1622,UA,132,132,109,0,0,ORD,BOS,867,8,15,0,,0,-99,-99,-99,-99,-99,N586UA - 534
2008,12,6,6,830,830,1001,956,DL,271,266,245,5,0,ATL,LAS,1747,5,21,0,,0,-99,-99,-99,-99,-99,N136DL - 104
2008,7,16,3,1851,1850,2005,2008,DL,254,258,215,-3,1,ATL,LAS,1747,7,32,0,,0,-99,-99,-99,-99,-99,N609DL - 1091
2008,3,24,1,1656,1653,1805,1820,CO,129,147,101,-15,3,ATL,IAH,689,4,24,0,,0,-99,-99,-99,-99,-99,N33608 - 721
2008,8,21,4,1905,1910,2234,2155,MQ,149,105,79,39,-5,ORD,SYR,607,4,66,0,,0,0,0,39,0,0,N689EC - 3906
2008,6,7,6,1342,1340,1526,1516,DL,104,96,81,10,2,ATL,ORF,516,5,18,0,,0,-99,-99,-99,-99,-99,N906DL - 1514
2008,10,10,5,841,845,1008,955,AA,207,190,182,13,-4,DFW,SNA,1205,8,17,0,,0,-99,-99,-99,-99,-99,N3DGAA - 1669
2008,9,11,4,1725,1410,1832,1458,OH,67,48,23,214,195,ATL,GSP,153,6,38,0,,0,195,0,19,0,0,N915CA - 6908
2008,12,2,2,1325,1327,1530,1530,DL,245,243,223,0,-2,ATL,PHX,1587,8,14,0,,0,-99,-99,-99,-99,-99,N6710E - 1029
2008,4,28,1,2145,2130,2311,2256,NW,146,146,125,15,15,MSP,BZN,874,6,15,0,,0,1,0,0,0,14,N315NB - 1273
2008,3,30,7,2218,2115,29,2311,DL,131,116,94,78,63,ATL,DTW,594,7,30,0,,0,0,0,15,0,63,N954DL - 842
2008,11,27,4,1429,1430,1618,1630,MQ,109,120,91,-12,-1,DFW,MLI,691,4,14,0,,0,-99,-99,-99,-99,-99,N933MQ - 3807
2008,2,4,1,1205,1105,1448,1350,AA,103,105,75,58,60,ORD,DCA,612,4,24,0,,0,44,0,0,0,14,N452AA - 2328
2008,9,14,7,2132,1914,31,2217,UA,119,123,93,134,138,ORD,BTV,763,3,23,0,,0,14,0,0,0,120,N822UA - 508
2008,5,8,4,1027,1030,1107,1115,MQ,40,45,28,-8,-3,ORD,MSN,109,4,8,0,,0,-99,-99,-99,-99,-99,N639AE - 4234
2008,10,8,3,2048,2050,2147,2154,FL,119,124,100,-7,-2,ATL,MKE,669,5,14,0,,0,-99,-99,-99,-99,-99,N318AT - 440
2008,12,2,2,922,926,1229,1244,UA,127,138,112,-15,-4,ORD,BOS,867,4,11,0,,0,-99,-99,-99,-99,-99,N937UA - 540
2008,3,20,4,1340,1345,1520,1530,MQ,40,45,24,-10,-5,ORD,AZO,122,2,14,0,,0,-99,-99,-99,-99,-99,N667GB - 4505
2008,5,30,5,1006,1010,1326,1333,NW,140,143,120,-7,-4,MSP,CLT,930,8,12,0,,0,-99,-99,-99,-99,-99,N1334U - 1698
2008,3,19,3,1047,1045,1033,1041,DL,46,56,31,-8,2,ATL,BHM,134,5,10,0,,0,-99,-99,-99,-99,-99,N979DL - 1595
2008,7,13,7,905,910,913,919,FL,68,69,43,-6,-5,ATL,PNS,272,5,20,0,,0,-99,-99,-99,-99,-99,N930AT - 427
2008,7,8,2,712,710,959,1009,DL,107,119,86,-10,2,ORD,ATL,606,5,16,0,,0,-99,-99,-99,-99,-99,N386DA - 785
2008,5,12,1,1426,1415,1535,1520,MQ,69,65,48,15,11,DFW,LBB,282,3,18,0,,0,11,0,4,0,0,N617AE - 3795
2008,5,29,4,1414,1417,1620,1636,UA,66,79,48,-16,-3,ORD,DTW,235,7,11,0,,0,-99,-99,-99,-99,-99,N922UA - 574
2008,1,6,7,1022,1025,1203,1220,MQ,101,115,86,-17,-3,DFW,MLI,691,3,12,0,,0,-99,-99,-99,-99,-99,N649PP - 3871
2008,1,28,1,1532,1525,1702,1705,AA,90,100,72,-3,7,DFW,STL,551,5,13,0,,0,-99,-99,-99,-99,-99,N241AA - 492
2008,11,20,4,1030,1030,1256,1230,MQ,206,180,154,26,0,ORD,ABQ,1118,7,45,0,,0,0,0,26,0,0,N508MQ - 4352
2008,9,6,6,834,840,1133,1130,XE,119,110,90,3,-6,MSP,CLE,622,5,24,0,,0,-99,-99,-99,-99,-99,N18101 - 2074
2008,12,23,2,2034,2035,2130,2123,EV,116,108,82,7,-1,ATL,LFT,503,4,30,0,,0,-99,-99,-99,-99,-99,N848AS - 5473
2008,1,20,7,1148,1150,1437,1450,MQ,109,120,87,-13,-2,DFW,CHA,695,6,16,0,,0,-99,-99,-99,-99,-99,N850AE - 3473
2008,12,16,2,2131,2118,2229,2222,DL,58,64,35,7,13,ATL,SAV,215,7,16,0,,0,-99,-99,-99,-99,-99,N667DN - 1604
2008,4,27,7,737,750,909,942,OO,152,172,138,-33,-13,MSP,SLC,991,4,10,0,,0,-99,-99,-99,-99,-99,N806SK - 4089
2008,2,18,1,2132,2025,2255,2135,MQ,83,70,48,80,67,ORD,RST,268,4,31,0,,0,28,0,13,0,39,N645AE - 3987
2008,10,5,7,1455,1450,1558,1600,AA,183,190,162,-2,5,DFW,LAX,1235,6,15,0,,0,-99,-99,-99,-99,-99,N5DFAA - 247
2008,7,7,1,2237,2120,52,2334,YV,75,74,47,78,77,ORD,CLE,316,7,21,0,,0,0,0,78,0,0,N518LR - 7340
2008,2,14,4,1937,1915,2144,2115,DL,307,300,272,29,22,ATL,LAX,1946,11,24,0,,0,8,0,7,0,14,N132DN - 41
2008,2,8,5,1055,1100,1354,1355,MQ,119,115,92,-1,-5,ORD,RIC,642,5,22,0,,0,-99,-99,-99,-99,-99,N823AE - 4187
2008,9,5,5,627,630,925,927,UA,118,117,95,-2,-3,ORD,EWR,719,9,14,0,,0,-99,-99,-99,-99,-99,N526UA - 634
2008,1,3,4,1318,1300,1542,1530,AA,144,150,114,12,18,ORD,DFW,802,11,19,0,,0,-99,-99,-99,-99,-99,N513AA - 2325
2008,5,5,1,1726,1716,1847,1845,UA,81,89,68,2,10,ORD,OMA,416,3,10,0,,0,-99,-99,-99,-99,-99,N302UA - 649
2008,4,23,3,841,825,1252,1220,AA,191,175,152,32,16,ORD,FLL,1182,3,36,0,,0,0,0,32,0,0,N5FPAA - 1670
2008,1,24,4,1829,1831,2001,2014,FL,92,103,74,-13,-2,ATL,IAD,533,7,11,0,,0,-99,-99,-99,-99,-99,N981AT - 68
2008,7,24,4,1906,1910,2218,2214,NW,132,124,92,4,-4,MSP,PIT,726,7,33,0,,0,-99,-99,-99,-99,-99,N787NC - 1056
2008,9,21,7,825,830,933,930,AA,128,120,99,3,-5,DFW,DEN,641,14,15,0,,0,-99,-99,-99,-99,-99,N546AA - 1241
2008,3,27,4,1457,1500,1615,1620,MQ,78,80,60,-5,-3,DFW,CRP,354,5,13,0,,0,-99,-99,-99,-99,-99,N842AE - 3419
2008,9,15,1,1606,1501,1647,1554,EV,101,113,80,53,65,ATL,SGF,563,3,18,0,,0,0,0,0,0,53,N876AS - 4610
2008,8,12,2,2244,2230,125,105,NW,101,95,69,20,14,MSP,DTW,528,9,23,0,,0,0,0,6,0,14,N522US - 848
2008,3,17,1,1128,1125,1241,1245,MQ,73,80,58,-4,3,DFW,JAN,408,2,13,0,,0,-99,-99,-99,-99,-99,N935AE - 3713
2008,6,14,6,1123,1130,1235,1249,NW,192,199,178,-14,-7,MSP,LAS,1300,5,9,0,,0,-99,-99,-99,-99,-99,N517US - 777
2008,1,30,3,1223,1226,1233,1244,FL,70,78,57,-11,-3,ATL,MEM,332,3,10,0,,0,-99,-99,-99,-99,-99,N987AT - 526
2008,9,7,7,1003,1005,1224,1220,FL,321,315,287,4,-2,ATL,SFO,2139,8,26,0,,0,-99,-99,-99,-99,-99,N167AT - 39
2008,2,6,3,NA,1719,NA,1948,UA,NA,269,NA,NA,NA,ORD,SNA,1726,NA,NA,1,B,0,-99,-99,-99,-99,-99, - 645
2008,6,3,2,528,530,849,858,DL,141,148,116,-9,-2,MSP,ATL,906,9,16,0,,0,-99,-99,-99,-99,-99,N399DA - 1061
2008,10,30,4,1548,1550,1756,1820,UA,248,270,229,-24,-2,ORD,SEA,1721,3,16,0,,0,-99,-99,-99,-99,-99,N584UA - 575
2008,8,5,2,1232,1225,1441,1420,EV,129,115,108,21,7,ATL,FNT,644,6,15,0,,0,7,0,14,0,0,N821AS - 4218
2008,6,3,2,1925,1930,2034,2052,EV,129,142,110,-18,-5,ATL,DSM,743,5,14,0,,0,-99,-99,-99,-99,-99,N843AS - 4574
2008,6,14,6,1306,1309,1813,1659,NW,247,170,187,74,-3,MSP,LGA,1020,10,50,0,,0,0,0,74,0,0,N337NW - 624
2008,12,19,5,2207,2135,28,2358,DL,141,143,113,30,32,ATL,BDL,859,12,16,0,,0,30,0,0,0,0,N660DL - 978
2008,2,15,5,2156,2025,42,2250,AA,166,145,140,112,91,ORD,DFW,802,12,14,0,,0,71,0,21,0,20,N4XEAA - 2357
2008,12,22,1,2329,2134,132,2325,YV,63,51,30,127,115,ORD,GRR,137,4,29,0,,0,0,0,12,0,115,N503MJ - 7074
2008,8,11,1,2055,2035,2304,2245,UA,249,250,232,19,20,ORD,SAN,1723,4,13,0,,0,19,0,0,0,0,N830UA - 651
2008,8,23,6,753,759,840,900,UA,107,121,93,-20,-6,ATL,ORD,606,3,11,0,,0,-99,-99,-99,-99,-99,N315UA - 283
2008,5,2,5,1952,1958,2004,2007,EV,72,69,47,-3,-6,ATL,MEI,267,4,21,0,,0,-99,-99,-99,-99,-99,N867AS - 4197
2008,8,9,6,1648,1653,1939,1915,UA,171,142,140,24,-5,DFW,ORD,802,5,26,0,,0,0,0,24,0,0,N852UA - 760
2008,12,25,4,1629,1631,1753,1744,XE,84,73,50,9,-2,DFW,IAH,224,20,14,0,,0,-99,-99,-99,-99,-99,N27190 - 2729
2008,4,18,5,1155,1205,1528,1540,NW,153,155,127,-12,-10,DFW,DTW,987,10,16,0,,0,-99,-99,-99,-99,-99,N324NB - 698
2008,5,2,5,NA,1420,NA,1645,AA,NA,145,NA,NA,NA,ORD,DFW,802,NA,NA,1,B,0,-99,-99,-99,-99,-99, - 2331
2008,7,29,2,1757,1659,2047,1958,YV,110,119,90,49,58,ORD,CAE,666,3,17,0,,0,0,0,0,0,49,N75998 - 7230
2008,8,2,6,1020,1020,1338,1345,MQ,138,145,115,-7,0,DFW,GSP,862,2,21,0,,0,-99,-99,-99,-99,-99,N925AE - 3745
2008,7,29,2,2349,2115,46,2213,EV,117,118,91,153,154,ATL,MLI,633,3,23,0,,0,153,0,0,0,0,N881AS - 4658
2008,7,4,5,1118,1115,1243,1247,EV,85,92,59,-4,3,ATL,DAY,432,5,21,0,,0,-99,-99,-99,-99,-99,N730EV - 4176
2008,5,30,5,2124,1833,158,2234,UA,214,181,187,204,171,ORD,FLL,1182,5,22,0,,0,44,0,33,0,127,N467UA - 1514
2008,7,30,3,2120,2115,2219,2227,EV,119,132,96,-8,5,ATL,CID,694,11,12,0,,0,-99,-99,-99,-99,-99,N847AS - 4712
2008,9,14,7,1228,1230,1405,1357,FL,97,87,74,8,-2,ATL,RIC,481,7,16,0,,0,-99,-99,-99,-99,-99,N344AT - 291
2008,9,30,2,2121,2115,2238,2242,DL,77,87,57,-4,6,ATL,MCO,403,6,14,0,,0,-99,-99,-99,-99,-99,N692DL - 981
2008,2,2,6,1100,1044,1356,1330,OO,236,226,202,26,16,ORD,BOI,1437,3,31,0,,0,0,0,0,0,26,N772SK - 5893
2008,4,23,3,1302,1306,1458,1453,FL,116,107,86,5,-4,ATL,FLL,581,12,18,0,,0,-99,-99,-99,-99,-99,N337AT - 85
2008,1,6,7,1513,1343,1634,1508,UA,81,85,54,86,90,MSP,ORD,334,6,21,0,,0,0,0,51,0,35,N366UA - 446
2008,2,27,3,2256,2240,2338,2335,AA,42,55,29,3,16,DFW,AUS,190,4,9,0,,0,-99,-99,-99,-99,-99,N506AA - 1129
2008,11,25,2,755,800,840,850,MQ,45,50,30,-10,-5,DFW,LAW,140,2,13,0,,0,-99,-99,-99,-99,-99,N612MQ - 3461
2008,12,18,4,1944,1855,2236,2205,B6,112,130,93,31,49,ORD,BOS,867,5,14,0,,0,0,0,0,0,31,N249JB - 922
2008,4,11,5,1452,1455,1812,1755,AA,140,120,105,17,-3,ORD,ATL,606,12,23,0,,0,0,0,17,0,0,N266AA - 1059
2008,5,25,7,1701,1705,1808,1810,AA,187,185,168,-2,-4,DFW,SAN,1171,4,15,0,,0,-99,-99,-99,-99,-99,N581AA - 1091
2008,10,22,3,1445,1450,1632,1645,EV,107,115,84,-13,-5,ATL,GRR,640,5,18,0,,0,-99,-99,-99,-99,-99,N930EV - 5365
2008,12,22,1,738,736,928,925,DL,110,109,84,3,2,ATL,MIA,595,5,21,0,,0,-99,-99,-99,-99,-99,N909DE - 985
2008,7,31,4,2041,1945,2342,2300,AA,121,135,102,42,56,ORD,EWR,719,4,15,0,,0,42,0,0,0,0,N402AA - 1918
2008,6,4,3,1336,1255,1701,1615,AA,145,140,100,46,41,ORD,JFK,740,7,38,0,,0,0,0,46,0,0,N4XXAA - 1362
2008,4,29,2,2123,2125,2342,2356,UA,79,91,63,-14,-2,ORD,BUF,473,3,13,0,,0,-99,-99,-99,-99,-99,N914UA - 310
2008,7,9,3,723,725,747,750,AA,144,145,125,-3,-2,DFW,PHX,868,4,15,0,,0,-99,-99,-99,-99,-99,N415AA - 1123
2008,5,29,4,1306,1308,1703,1659,NW,177,171,134,4,-2,MSP,JFK,1028,26,17,0,,0,-99,-99,-99,-99,-99,N377NW - 554
2008,7,15,2,1918,1916,2039,2037,DL,141,141,112,2,2,ATL,AUS,813,7,22,0,,0,-99,-99,-99,-99,-99,N906DL - 1553
2008,4,26,6,822,830,947,946,UA,85,76,58,1,-8,MSP,ORD,334,4,23,0,,0,-99,-99,-99,-99,-99,N934UA - 142
2008,3,25,2,2013,2015,2156,2157,DL,103,102,69,-1,-2,ATL,IND,432,11,23,0,,0,-99,-99,-99,-99,-99,N983DL - 1890
2008,6,4,3,1426,1430,1600,1604,NW,214,214,187,-4,-4,MSP,SEA,1399,7,20,0,,0,-99,-99,-99,-99,-99,N596NW - 807
2008,6,28,6,1854,1830,2057,2031,DL,303,301,269,26,24,ATL,SMF,2092,5,29,0,,0,3,0,2,0,21,N672DL - 1535
2008,5,9,5,646,655,736,742,OO,50,47,23,-6,-9,ORD,MSN,109,6,21,0,,0,-99,-99,-99,-99,-99,N970SW - 6028
2008,12,4,4,1549,1550,1637,1640,EV,48,50,29,-3,-1,ATL,TYS,152,3,16,0,,0,-99,-99,-99,-99,-99,N889AS - 4956
2008,12,15,1,NA,1712,NA,2019,XE,NA,187,NA,NA,NA,MSP,IAH,1034,NA,NA,1,C,0,-99,-99,-99,-99,-99, - 2965
2008,3,25,2,1409,1415,1724,1730,AA,135,135,122,-6,-6,DFW,TPA,929,3,10,0,,0,-99,-99,-99,-99,-99,N484AA - 1498
2008,7,27,7,NA,2109,NA,2359,OO,NA,110,NA,NA,NA,ORD,ABE,654,NA,NA,1,B,0,-99,-99,-99,-99,-99,N412SW - 5914
2008,4,1,2,1804,1647,1902,1741,YV,58,54,33,81,77,ORD,ATW,160,3,22,0,,0,0,0,4,0,77,N511MJ - 7085
2008,3,30,7,1324,1320,1608,1611,NW,104,111,78,-3,4,MSP,DTW,528,9,17,0,,0,-99,-99,-99,-99,-99,N677MC - 762
2008,7,1,2,1437,1433,1641,1640,AS,244,247,220,1,4,DFW,SEA,1660,5,19,0,,0,-99,-99,-99,-99,-99,N564AS - 661
2008,11,19,3,657,625,1116,1030,MQ,199,185,173,46,32,XNA,LGA,1147,7,19,0,,0,0,0,46,0,0,N702MQ - 4912
2008,4,1,2,717,718,1055,1036,NW,158,138,126,19,-1,MSP,DCA,931,6,26,0,,0,0,0,19,0,0,N330NB - 1702
2008,10,26,7,1924,1805,2210,2118,OO,106,133,88,52,79,ORD,HPN,738,6,12,0,,0,0,0,0,0,52,N758SK - 5952
2008,5,23,5,805,810,1016,1010,OO,131,120,96,6,-5,ORD,ICT,588,4,31,0,,0,-99,-99,-99,-99,-99,N920SW - 6017
2008,5,6,2,1439,1440,1557,1546,NW,78,66,52,11,-1,MSP,OMA,282,3,23,0,,0,-99,-99,-99,-99,-99,N349NB - 1653
2008,6,30,1,1307,1245,1645,1610,AA,158,145,113,35,22,DFW,JAX,919,7,38,0,,0,0,0,13,0,22,N583AA - 490
2008,9,11,4,954,905,1235,1150,UA,101,105,81,45,49,ORD,DCA,612,3,17,0,,0,28,0,0,0,17,N932UA - 606
2008,7,7,1,706,705,833,841,OO,147,156,120,-8,1,ATL,MSP,906,12,15,0,,0,-99,-99,-99,-99,-99,N812SK - 3659
2008,6,19,4,1453,1450,1728,1735,MQ,95,105,80,-7,3,ORD,MDT,594,4,11,0,,0,-99,-99,-99,-99,-99,N689EC - 4070
2008,5,28,3,1748,1754,1855,1904,FL,67,70,41,-9,-6,ATL,JAX,270,6,20,0,,0,-99,-99,-99,-99,-99,N955AT - 934
2008,7,27,7,1710,1710,1808,1820,AA,58,70,43,-12,0,ORD,STL,258,6,9,0,,0,-99,-99,-99,-99,-99,N422AA - 2067
2008,11,23,7,1122,1035,1536,1505,NW,194,210,176,31,47,MSP,MIA,1501,4,14,0,,0,0,0,0,0,31,N340NB - 574
2008,1,24,4,2321,2245,26,2356,DL,65,71,42,30,36,ATL,JAX,270,6,17,0,,0,30,0,0,0,0,N623DL - 1439
2008,1,7,1,1936,1930,2154,2105,AA,258,215,207,49,6,DFW,RNO,1345,24,27,0,,0,0,2,43,0,4,N507AA - 1057
2008,12,26,5,822,825,1002,1011,FL,100,106,85,-9,-3,ATL,MIA,595,6,9,0,,0,-99,-99,-99,-99,-99,N895AT - 501
2008,3,11,2,1850,1855,2032,2025,AA,102,90,79,7,-5,DFW,MCI,460,8,15,0,,0,-99,-99,-99,-99,-99,N580AA - 352
2008,4,21,1,1019,1020,1309,1315,MQ,110,115,95,-6,-1,ORD,BWI,622,3,12,0,,0,-99,-99,-99,-99,-99,N694AE - 4326
2008,5,14,3,1237,1235,1424,1425,OO,167,170,132,-1,2,DFW,SLC,988,9,26,0,,0,-99,-99,-99,-99,-99,N810SK - 4029
2008,1,1,2,1938,1915,2127,2104,DL,289,289,268,23,23,ATL,SAN,1891,4,17,0,,0,23,0,0,0,0,N135DL - 909
2008,11,18,2,835,845,825,848,EV,50,63,30,-23,-10,ATL,MGM,147,3,17,0,,0,-99,-99,-99,-99,-99,N935EV - 5008
2008,8,21,4,1256,1300,1403,1405,AA,67,65,48,-2,-4,ORD,STL,258,7,12,0,,0,-99,-99,-99,-99,-99,N4UBAA - 319
2008,2,7,4,1115,1115,1453,1529,US,158,194,147,-36,0,DFW,PHL,1302,2,9,0,,0,-99,-99,-99,-99,-99,N953UW - 1222
2008,9,4,4,1228,1145,1328,1242,DL,120,117,98,46,43,ATL,ORD,606,6,16,0,,0,0,0,46,0,0,N925DL - 784
2008,10,23,4,1835,1835,1926,1930,MQ,51,55,29,-4,0,ORD,GRB,174,2,20,0,,0,-99,-99,-99,-99,-99,N941MQ - 3956
2008,6,13,5,646,650,957,945,AA,131,115,106,12,-4,ORD,EWR,719,7,18,0,,0,-99,-99,-99,-99,-99,N460AA - 1462
2008,3,27,4,2250,2250,30,27,DL,100,97,73,3,0,ATL,RSW,515,6,21,0,,0,-99,-99,-99,-99,-99,N660DL - 1809
2008,1,30,3,1135,1130,1309,1316,NW,214,226,194,-7,5,MSP,PDX,1426,8,12,0,,0,-99,-99,-99,-99,-99,N344NW - 593
2008,5,4,7,2012,2015,2125,2131,DL,133,136,113,-6,-3,ATL,MCI,692,4,16,0,,0,-99,-99,-99,-99,-99,N992DL - 773
2008,12,12,5,1021,1025,1306,1318,UA,105,113,86,-12,-4,ORD,BWI,622,4,15,0,,0,-99,-99,-99,-99,-99,N340UA - 580
2008,1,30,3,1407,1340,1515,1455,DL,128,135,112,20,27,ATL,MCI,692,3,13,0,,0,20,0,0,0,0,N940DL - 1573
2008,12,13,6,1017,1020,1136,1135,AA,199,195,178,1,-3,DFW,SAN,1171,4,17,0,,0,-99,-99,-99,-99,-99,N4XMAA - 1569
2008,12,3,3,2120,2126,2244,2241,DL,84,75,56,3,-6,ATL,DAB,366,4,24,0,,0,-99,-99,-99,-99,-99,N936DL - 1693
2008,6,26,4,1358,1310,1616,1532,OO,78,82,46,44,48,ORD,SDF,286,6,26,0,,0,0,0,0,0,44,N923SW - 6123
2008,3,23,7,1422,1423,1617,1626,FL,115,123,88,-9,-1,ATL,PHL,665,8,19,0,,0,-99,-99,-99,-99,-99,N288AT - 339
2008,7,2,3,1330,1330,1614,1559,FL,164,149,102,15,0,ATL,LGA,761,51,11,0,,0,0,0,15,0,0,N924AT - 355
2008,12,3,3,1921,1925,2106,2110,AA,165,165,126,-4,-4,ATL,DFW,732,16,23,0,,0,-99,-99,-99,-99,-99,N418AA - 1167
2008,3,26,3,1242,1245,1306,1320,DL,84,95,63,-14,-3,ATL,MSY,425,5,16,0,,0,-99,-99,-99,-99,-99,N679DA - 457
2008,7,18,5,2133,2110,2243,2150,MQ,70,40,17,53,23,ORD,MKE,67,9,44,0,,0,0,0,53,0,0,N661JA - 4347
2008,12,23,2,932,932,1054,1055,EV,82,83,60,-1,0,ATL,SDF,321,6,16,0,,0,-99,-99,-99,-99,-99,N906EV - 5005
2008,3,26,3,855,900,939,950,MQ,44,50,27,-11,-5,ORD,MLI,139,4,13,0,,0,-99,-99,-99,-99,-99,N648AE - 3925
2008,4,28,1,2108,1841,2324,2100,FL,136,139,105,144,147,ATL,HPN,780,9,22,0,,0,0,0,0,0,144,N895AT - 646
2008,4,16,3,1930,1935,2105,2110,AA,95,95,81,-5,-5,DFW,BHM,597,3,11,0,,0,-99,-99,-99,-99,-99,N207AA - 322
2008,1,25,5,2139,2139,2352,2358,DL,133,139,105,-6,0,ATL,BDL,859,8,20,0,,0,-99,-99,-99,-99,-99,N974DL - 1424
2008,10,16,4,1643,1645,1900,1900,AA,257,255,223,0,-2,ORD,SNA,1726,9,25,0,,0,-99,-99,-99,-99,-99,N5CEAA - 1763
2008,1,31,4,1333,1305,1621,1614,UA,108,129,87,7,28,ORD,LGA,733,3,18,0,,0,-99,-99,-99,-99,-99,N514UA - 682
2008,4,23,3,1143,1140,1357,1345,AA,254,245,234,12,3,DFW,SEA,1660,4,16,0,,0,-99,-99,-99,-99,-99,N3BBAA - 545
2008,9,12,5,2049,2045,2144,2145,MQ,55,60,42,-1,4,DFW,FSM,228,2,11,0,,0,-99,-99,-99,-99,-99,N935AE - 3653
2008,9,25,4,2242,2205,2337,2310,FL,55,65,37,27,37,ATL,JAX,270,7,11,0,,0,0,0,0,0,27,N330AT - 938
2008,6,18,3,2121,2125,2146,2157,EV,85,92,62,-11,-4,ATL,LIT,453,5,18,0,,0,-99,-99,-99,-99,-99,N722EV - 4397
2008,2,3,7,2341,2035,202,2234,OO,141,119,98,208,186,ORD,FAR,557,6,37,0,,0,0,0,0,0,208,N986SW - 5981
2008,9,21,7,1626,1615,1732,1720,9E,66,65,45,12,11,XNA,MEM,258,5,16,0,,0,-99,-99,-99,-99,-99,86319E - 5787
2008,8,14,4,2159,2210,2250,2307,OO,51,57,31,-17,-11,ORD,GRB,174,4,16,0,,0,-99,-99,-99,-99,-99,N979SW - 5984
2008,10,27,1,1658,1700,2000,2004,OO,122,124,105,-4,-2,ORD,ORF,717,5,12,0,,0,-99,-99,-99,-99,-99,N701SK - 6460
2008,2,7,4,1700,1620,2015,1940,AA,135,140,93,35,40,ORD,EWR,719,8,34,0,,0,0,0,12,0,23,N459AA - 1392
2008,7,17,4,1906,1855,22,2325,AA,256,210,200,57,11,DFW,LGA,1389,7,49,0,,0,11,0,46,0,0,N499AA - 766
2008,7,14,1,2301,2305,2356,5,AA,55,60,42,-9,-4,DFW,TUL,237,3,10,0,,0,-99,-99,-99,-99,-99,N4XNAA - 1410
2008,12,16,2,738,730,946,940,MQ,68,70,53,6,8,ORD,CVG,264,4,11,0,,0,-99,-99,-99,-99,-99,N613MQ - 4029
2008,1,11,5,2246,2250,2246,2259,DL,60,69,44,-13,-4,ATL,PNS,272,4,12,0,,0,-99,-99,-99,-99,-99,N972DL - 1633
2008,5,25,7,1821,1825,1946,1950,AA,205,205,184,-4,-4,DFW,FAT,1313,4,17,0,,0,-99,-99,-99,-99,-99,N415AA - 349
2008,11,8,6,2047,2050,2228,2225,FL,101,95,81,3,-3,ATL,PBI,545,4,16,0,,0,-99,-99,-99,-99,-99,N986AT - 343
2008,4,9,3,1132,1040,1329,1240,FL,297,300,277,49,52,ATL,LAX,1946,10,10,0,,0,49,0,0,0,0,N288AT - 54
2008,4,15,2,1859,1857,2112,2115,UA,73,78,50,-3,2,ORD,DTW,235,8,15,0,,0,-99,-99,-99,-99,-99,N506UA - 248
2008,6,30,1,2037,1905,2317,2156,UA,100,111,85,81,92,ORD,DCA,612,6,9,0,,0,0,0,0,0,81,N847UA - 626
2008,9,27,6,1850,1850,2018,2019,DL,268,269,238,-1,0,ATL,SAN,1891,5,25,0,,0,-99,-99,-99,-99,-99,N6709 - 1047
2008,11,3,1,939,940,1121,1124,FL,102,104,85,-3,-1,ATL,DCA,547,4,13,0,,0,-99,-99,-99,-99,-99,N936AT - 184
2008,5,13,2,1037,1040,1150,1150,MQ,73,70,46,0,-3,ORD,RST,268,4,23,0,,0,-99,-99,-99,-99,-99,N668HH - 3985
2008,6,9,1,1659,1655,2001,2001,UA,122,126,96,0,4,ORD,ATL,606,6,20,0,,0,-99,-99,-99,-99,-99,N846UA - 896
2008,8,11,1,1820,1730,2104,2005,AA,164,155,135,59,50,MSP,DFW,852,13,16,0,,0,0,0,9,0,50,N496AA - 1955
2008,1,16,3,1510,1515,1719,1716,OO,129,121,102,3,-5,ORD,ICT,588,6,21,0,,0,-99,-99,-99,-99,-99,N906SW - 5946
2008,7,5,6,2112,2115,2249,2258,9E,97,103,73,-9,-3,MSP,ICT,545,5,19,0,,0,-99,-99,-99,-99,-99,89289E - 5656
2008,2,3,7,1355,1321,1531,1508,EV,156,167,142,23,34,ATL,FSD,954,4,10,0,,0,23,0,0,0,0,N972EV - 4835
2008,10,14,2,1747,1750,1905,1850,AA,78,60,53,15,-3,DFW,SAT,247,3,22,0,,0,0,0,15,0,0,N588AA - 388
2008,3,28,5,1929,1855,2146,2114,DL,317,319,293,32,34,ATL,SFO,2139,7,17,0,,0,32,0,0,0,0,N137DL - 47
2008,8,17,7,1111,1115,1357,1410,MQ,106,115,85,-13,-4,ORD,CLT,599,3,18,0,,0,-99,-99,-99,-99,-99,N803AE - 4462
2008,10,13,1,1933,1900,2049,2014,DL,76,74,42,35,33,ATL,CHS,259,8,26,0,,0,33,0,2,0,0,N395DN - 1612
2008,7,20,7,1618,1555,1921,1848,US,123,113,103,33,23,ORD,CLT,599,6,14,0,,0,23,0,10,0,0,N741UW - 1892
