Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Tail_FlightNum
2008,5,10,6,1156,1205,1312,1315,MQ,76,70,49,-3,-9,XNA,DFW,281,16,11,0,NA,0,-99,-99,-99,-99,-99,N501BG - 3458
2008,1,19,6,1032,1034,1514,1501,NW,222,207,199,13,-2,MSP,MIA,1501,11,12,0,NA,0,-99,-99,-99,-99,-99,N359NB - 574
2008,8,22,5,1725,1730,1843,1840,OO,78,70,52,3,-5,MSP,MKE,297,4,22,0,NA,0,-99,-99,-99,-99,-99,N496CA - 2830
2008,3,16,7,730,710,902,845,MQ,92,95,78,17,20,ORD,HSV,510,4,10,0,NA,0,17,0,0,0,0,N652RS - 4301
2008,1,7,1,1052,1005,1202,1140,AA,130,155,114,22,47,ATL,DFW,732,6,10,0,NA,0,22,0,0,0,0,N3BWAA - 1657
2008,6,19,4,1552,1555,1837,1848,US,105,113,86,-11,-3,ORD,CLT,599,2,17,0,NA,0,-99,-99,-99,-99,-99,N723UW - 1892
2008,2,17,7,654,700,1051,921,UA,237,141,111,90,-6,DFW,ORD,802,6,120,0,NA,0,0,0,90,0,0,N306UA - 1104
2008,8,28,4,2140,2130,7,8,FL,147,158,123,-1,10,ATL,BOS,946,5,19,0,NA,0,-99,-99,-99,-99,-99,N149AT - 276
2008,8,25,1,1430,1435,1536,1547,DL,66,72,46,-11,-5,ATL,JAX,270,4,16,0,NA,0,-99,-99,-99,-99,-99,N127DL - 1026
2008,1,27,7,1522,1527,1708,1725,NW,106,118,89,-17,-5,MSP,BNA,695,3,14,0,NA,0,-99,-99,-99,-99,-99,N9339 - 1176
2008,7,25,5,1101,1020,1431,1346,NW,150,146,116,45,41,MSP,BWI,936,5,29,0,NA,0,0,28,4,0,13,N368NW - 1268
2008,10,9,4,557,600,921,908,FL,144,128,114,13,-3,DFW,ATL,732,14,16,0,NA,0,-99,-99,-99,-99,-99,N997AT - 105
2008,9,29,1,1942,1840,2059,2012,UA,137,152,117,47,62,ORD,DEN,888,11,9,0,NA,0,0,0,0,0,47,N501UA - 253
2008,10,30,4,1818,1820,1913,1915,AA,55,55,38,-2,-2,DFW,OKC,175,4,13,0,NA,0,-99,-99,-99,-99,-99,N519AA - 1576
2008,5,25,7,1234,1240,1452,1410,AA,198,150,155,42,-6,ORD,DEN,888,7,36,0,NA,0,0,0,42,0,0,N4WAAA - 895
2008,4,30,3,1810,1810,1944,1937,EV,94,87,70,7,0,ATL,MYR,317,3,21,0,NA,0,-99,-99,-99,-99,-99,N643AS - 4359
2008,11,25,2,755,800,840,850,MQ,45,50,30,-10,-5,DFW,LAW,140,2,13,0,NA,0,-99,-99,-99,-99,-99,N612MQ - 3461
2008,12,22,1,1608,1525,1745,1700,MQ,97,95,76,45,43,ORD,SGF,438,2,19,0,NA,0,0,21,2,0,22,N680MQ - 4228
2008,11,4,2,2120,2120,2136,2141,EV,76,81,52,-5,0,ATL,GPT,352,3,21,0,NA,0,-99,-99,-99,-99,-99,N707EV - 5481
2008,5,6,2,1418,1335,1524,1445,MQ,66,70,49,39,43,DFW,MAF,309,4,13,0,NA,0,13,0,0,0,26,N669MB - 3391
2008,12,20,6,1108,1100,1233,1230,AA,205,210,191,3,8,DFW,BUR,1231,2,12,0,NA,0,-99,-99,-99,-99,-99,N464AA - 493
2008,2,2,6,1030,1035,1207,1145,AA,157,130,96,22,-5,ATL,ORD,606,33,28,0,NA,0,0,0,22,0,0,N492AA - 1986
2008,10,15,3,1806,1815,2010,2010,AA,124,115,90,0,-9,ATL,MIA,595,8,26,0,NA,0,-99,-99,-99,-99,-99,N3ASAA - 1945
2008,7,29,2,1009,950,1111,1110,AA,122,140,96,1,19,ATL,DFW,732,6,20,0,NA,0,-99,-99,-99,-99,-99,N3DKAA - 1657
2008,3,27,4,949,955,1237,1300,MQ,108,125,91,-23,-6,ORD,BDL,783,2,15,0,NA,0,-99,-99,-99,-99,-99,N648AE - 4282
2008,5,20,2,1100,1101,1151,1200,DL,231,239,204,-9,-1,ATL,TUS,1541,7,20,0,NA,0,-99,-99,-99,-99,-99,N629DL - 833
2008,3,3,1,909,912,927,937,DL,78,85,60,-10,-3,ATL,MEM,332,4,14,0,NA,0,-99,-99,-99,-99,-99,N905DE - 1497
2008,4,16,3,2219,2215,47,46,NW,88,91,67,1,4,MSP,DTW,528,9,12,0,NA,0,-99,-99,-99,-99,-99,N324NB - 149
2008,8,19,2,1447,1440,1554,1545,AA,67,65,43,9,7,ORD,STL,258,6,18,0,NA,0,-99,-99,-99,-99,-99,N427AA - 1201
2008,1,31,4,1721,1720,1919,2000,CO,118,160,92,-41,1,ATL,EWR,745,12,14,0,NA,0,-99,-99,-99,-99,-99,N14645 - 1152
2008,7,7,1,1610,1614,1809,1814,FL,119,120,92,-5,-4,ATL,MIA,595,6,21,0,NA,0,-99,-99,-99,-99,-99,N290AT - 365
2008,11,20,4,1102,1110,1211,1228,EV,69,78,47,-17,-8,ATL,GSO,306,3,19,0,NA,0,-99,-99,-99,-99,-99,N686BR - 5014
2008,9,4,4,1816,1620,2056,1855,AA,280,275,247,121,116,ORD,SFO,1846,4,29,0,NA,0,0,0,10,0,111,N439AA - 1371
2008,5,12,1,1706,1710,1809,1820,MQ,63,70,40,-11,-4,ORD,EVV,273,6,17,0,NA,0,-99,-99,-99,-99,-99,N635AE - 4092
2008,7,27,7,1807,1808,1959,2007,FL,112,119,78,-8,-1,ATL,IAD,533,5,29,0,NA,0,-99,-99,-99,-99,-99,N943AT - 135
2008,2,29,5,1353,1343,1526,1526,EV,93,103,75,0,10,ATL,CAK,528,3,15,0,NA,0,-99,-99,-99,-99,-99,N859AS - 4648
2008,5,22,4,1807,1810,1853,1900,MQ,46,50,26,-7,-3,ORD,CMI,135,2,18,0,NA,0,-99,-99,-99,-99,-99,N667GB - 4284
2008,12,8,1,1841,1845,2039,2100,MQ,118,135,103,-21,-4,DFW,MSN,821,4,11,0,NA,0,-99,-99,-99,-99,-99,N902MQ - 3683
2008,11,27,4,1849,1855,2155,2205,B6,126,130,97,-10,-6,ORD,BOS,867,4,25,0,NA,0,-99,-99,-99,-99,-99,N197JB - 922
2008,10,8,3,1514,1515,1631,1645,MQ,77,90,58,-14,-1,ORD,BNA,409,5,14,0,NA,0,-99,-99,-99,-99,-99,N813MQ - 4471
2008,11,8,6,1650,1654,1829,1834,FL,99,100,71,-5,-4,ATL,PIT,526,15,13,0,NA,0,-99,-99,-99,-99,-99,N167AT - 990
2008,2,20,3,935,940,1317,1320,AA,162,160,142,-3,-5,DFW,DCA,1192,5,15,0,NA,0,-99,-99,-99,-99,-99,N3CLAA - 1240
2008,7,23,3,1316,1310,1616,1625,MQ,120,135,109,-9,6,ORD,HPN,738,2,9,0,NA,0,-99,-99,-99,-99,-99,N802AE - 4424
2008,9,24,3,1642,1645,1753,1750,AA,71,65,53,3,-3,DFW,SAT,247,3,15,0,NA,0,-99,-99,-99,-99,-99,N537AA - 1366
2008,6,24,2,1914,1910,2111,2100,MQ,117,110,83,11,4,ORD,ICT,588,7,27,0,NA,0,-99,-99,-99,-99,-99,N665BC - 4082
2008,10,4,6,759,715,856,828,US,57,73,40,28,44,ATL,CLT,227,5,12,0,NA,0,28,0,0,0,0,N624AW - 308
2008,12,21,7,1849,1850,1957,1956,DL,68,66,43,1,-1,ATL,CHS,259,7,18,0,NA,0,-99,-99,-99,-99,-99,N951DL - 1612
2008,12,23,2,NA,1759,NA,1849,YV,NA,50,NA,NA,NA,ORD,MKE,67,NA,NA,1,C,0,-99,-99,-99,-99,-99,N75996 - 7086
2008,3,22,6,1847,1852,2044,2057,FL,297,305,277,-13,-5,ATL,LAX,1946,7,13,0,NA,0,-99,-99,-99,-99,-99,N312AT - 40
2008,5,27,2,832,829,1226,1230,UA,174,181,155,-4,3,ORD,FLL,1182,6,13,0,NA,0,-99,-99,-99,-99,-99,N439UA - 1498
2008,2,29,5,1847,1848,2133,2137,NW,106,109,71,-4,-1,MSP,DTW,528,19,16,0,NA,0,-99,-99,-99,-99,-99,N335NW - 398
2008,5,11,7,1645,1645,1818,1819,UA,153,154,131,-1,0,ORD,DEN,888,6,16,0,NA,0,-99,-99,-99,-99,-99,N579UA - 259
2008,2,1,5,2053,2010,2338,2249,UA,285,279,259,49,43,ORD,SJC,1829,13,13,0,NA,0,0,0,6,0,43,N539UA - 653
2008,7,15,2,2230,2231,2316,2316,NW,46,45,27,0,-1,MSP,DLH,144,4,15,0,NA,0,-99,-99,-99,-99,-99,N357NW - 354
2008,5,2,5,NA,1545,NA,1930,AA,NA,405,NA,NA,NA,DFW,ANC,3043,NA,NA,1,A,0,-99,-99,-99,-99,-99,- 278
2008,1,4,5,930,935,1349,1400,AA,199,205,185,-11,-5,DFW,JFK,1391,5,9,0,NA,0,-99,-99,-99,-99,-99,N4XRAA - 1170
2008,6,7,6,1106,1110,1235,1230,AA,209,200,186,5,-4,DFW,FAT,1313,5,18,0,NA,0,-99,-99,-99,-99,-99,N292AA - 1885
2008,11,3,1,1132,1005,1421,1300,MQ,109,115,92,81,87,ORD,BWI,622,4,13,0,NA,0,81,0,0,0,0,N630MQ - 4326
2008,6,26,4,1927,1740,2400,2105,AA,213,145,121,175,107,ORD,BOS,867,3,89,0,NA,0,0,0,85,0,90,N433AA - 154
2008,10,28,2,1151,1150,1403,1405,AA,132,135,115,-2,1,DFW,ORD,802,6,11,0,NA,0,-99,-99,-99,-99,-99,N420AA - 2344
2008,7,6,7,1442,1445,1550,1553,NW,68,68,48,-3,-3,MSP,GFK,284,4,16,0,NA,0,-99,-99,-99,-99,-99,N765NC - 131
2008,8,11,1,NA,800,NA,1024,AS,NA,264,NA,NA,NA,ORD,SEA,1721,NA,NA,1,A,0,-99,-99,-99,-99,-99,N589AS - 21
2008,3,12,3,916,921,1030,1037,UA,74,76,50,-7,-5,MSP,ORD,334,7,17,0,NA,0,-99,-99,-99,-99,-99,N364UA - 234
2008,11,15,6,1550,1555,1842,1844,US,112,109,88,-2,-5,ORD,CLT,599,8,16,0,NA,0,-99,-99,-99,-99,-99,N725UW - 1614
2008,1,21,1,919,925,1118,1110,AA,239,225,224,8,-6,DFW,OAK,1456,3,12,0,NA,0,-99,-99,-99,-99,-99,N473AA - 1991
2008,11,26,3,1105,1110,1232,1228,EV,87,78,54,4,-5,ATL,GSO,306,5,28,0,NA,0,-99,-99,-99,-99,-99,N904EV - 5014
2008,1,6,7,1137,940,1552,1335,AA,195,175,166,137,117,ORD,MIA,1197,8,21,0,NA,0,57,0,20,0,60,N5FNAA - 459
2008,5,23,5,819,825,1008,1020,MQ,109,115,90,-12,-6,DFW,VPS,626,5,14,0,NA,0,-99,-99,-99,-99,-99,N669MB - 3459
2008,1,17,4,2124,1840,6,2128,UA,102,108,79,158,164,ORD,BWI,622,5,18,0,NA,0,0,0,0,0,158,N592UA - 730
2008,11,21,5,1021,1000,1207,1149,FL,106,109,79,18,21,ATL,BWI,576,5,22,0,NA,0,18,0,0,0,0,N924AT - 488
2008,4,8,2,1640,1614,1742,1729,EV,62,75,39,13,26,ATL,CLT,227,2,21,0,NA,0,-99,-99,-99,-99,-99,N710EV - 4471
2008,5,26,1,2145,2135,2400,2355,FL,315,320,281,5,10,ATL,SEA,2182,15,19,0,NA,0,-99,-99,-99,-99,-99,N272AT - 17
2008,8,6,3,655,700,819,818,NW,84,78,53,1,-5,MSP,ORD,334,9,22,0,NA,0,-99,-99,-99,-99,-99,N676MC - 138
2008,9,1,1,2120,2120,2211,2215,AA,171,175,152,-4,0,DFW,SNA,1205,5,14,0,NA,0,-99,-99,-99,-99,-99,N3CBAA - 1747
2008,9,9,2,1544,1159,1813,1438,YV,89,99,69,215,225,ORD,ROC,528,6,14,0,NA,0,0,0,0,0,215,N571ML - 7155
2008,6,29,7,829,830,1255,1225,AA,206,175,142,30,-1,DFW,IAD,1172,5,59,0,NA,0,0,0,30,0,0,N258AA - 1310
2008,5,20,2,1056,1040,1418,1355,UA,142,135,101,23,16,ORD,EWR,719,8,33,0,NA,0,0,0,23,0,0,N327UA - 642
2008,12,3,3,1835,1840,2023,2040,MQ,108,120,84,-17,-5,DFW,CMI,693,6,18,0,NA,0,-99,-99,-99,-99,-99,N677MQ - 3451
2008,7,28,1,1037,1041,1145,1157,EV,128,136,109,-12,-4,ATL,LAW,804,4,15,0,NA,0,-99,-99,-99,-99,-99,N824AS - 4217
2008,1,6,7,724,645,905,830,MQ,101,105,84,35,39,ORD,MEM,491,5,12,0,NA,0,35,0,0,0,0,N512AE - 4143
2008,2,16,6,935,935,1147,1154,OO,72,79,47,-7,0,ORD,CAK,344,5,20,0,NA,0,-99,-99,-99,-99,-99,N959SW - 6238
2008,8,24,7,937,930,1142,1135,AA,245,245,222,7,7,ORD,SNA,1726,10,13,0,NA,0,-99,-99,-99,-99,-99,N5EHAA - 1425
2008,9,3,3,1610,1614,1807,1814,UA,57,60,36,-7,-4,ORD,IND,177,9,12,0,NA,0,-99,-99,-99,-99,-99,N336UA - 500
2008,10,30,4,802,745,1056,1042,US,114,117,92,14,17,ORD,CLT,599,4,18,0,NA,0,-99,-99,-99,-99,-99,N189UW - 1896
2008,5,9,5,NA,1245,NA,1352,MQ,NA,67,NA,NA,NA,DFW,SHV,190,NA,NA,1,A,0,-99,-99,-99,-99,-99,- 3267
2008,10,16,4,2234,2230,2354,2356,DL,80,86,57,-2,4,ATL,MCO,403,6,17,0,NA,0,-99,-99,-99,-99,-99,N1607B - 754
2008,7,26,6,2212,2035,2330,2139,FL,138,124,101,111,97,ATL,MCI,692,4,33,0,NA,0,0,0,14,0,97,N949AT - 417
2008,10,7,2,1410,1420,1603,1625,MQ,113,125,102,-22,-10,CID,DFW,685,6,5,0,NA,0,-99,-99,-99,-99,-99,N902MQ - 3622
2008,3,24,1,840,836,1026,1015,OO,106,99,65,11,4,ORD,SGF,438,4,37,0,NA,0,-99,-99,-99,-99,-99,N910SW - 5863
2008,11,8,6,1852,1855,2050,2053,DL,118,118,85,-3,-3,ATL,DTW,594,9,24,0,NA,0,-99,-99,-99,-99,-99,N903DE - 1198
2008,9,20,6,1156,1155,1450,1515,AA,114,140,94,-25,1,DFW,ATL,732,9,11,0,NA,0,-99,-99,-99,-99,-99,N526AA - 1616
2008,8,3,7,2126,2109,23,2359,OO,117,110,83,24,17,ORD,ABE,654,5,29,0,NA,0,17,0,7,0,0,N976SW - 5914
2008,9,2,2,1716,1715,2124,2135,AA,188,200,171,-11,1,DFW,PHL,1302,5,12,0,NA,0,-99,-99,-99,-99,-99,N540AA - 1072
2008,1,5,6,1145,1145,1359,1355,AA,254,250,231,4,0,DFW,PDX,1616,2,21,0,NA,0,-99,-99,-99,-99,-99,N434AA - 453
2008,11,18,2,835,845,825,848,EV,50,63,30,-23,-10,ATL,MGM,147,3,17,0,NA,0,-99,-99,-99,-99,-99,N935EV - 5008
2008,5,19,1,2000,2000,2126,2122,YV,86,82,46,4,0,ATL,CLT,227,6,34,0,NA,0,-99,-99,-99,-99,-99,N928LR - 2658
2008,7,30,3,832,835,939,938,EV,67,63,37,1,-3,ATL,TLH,223,2,28,0,NA,0,-99,-99,-99,-99,-99,N970EV - 4806
2008,1,11,5,1427,1415,1547,1540,MQ,80,85,60,7,12,ORD,BNA,409,4,16,0,NA,0,-99,-99,-99,-99,-99,N523AE - 4044
2008,7,9,3,1354,1330,1546,1515,AA,112,105,79,31,24,DFW,STL,551,8,25,0,NA,0,11,0,7,0,13,N291AA - 1578
2008,2,14,4,755,710,1045,1004,OH,110,114,82,41,45,MSP,CVG,596,2,26,0,NA,0,41,0,0,0,0,N391CA - 5467
2008,2,25,1,556,600,832,843,EV,96,103,81,-11,-4,XNA,ATL,589,6,9,0,NA,0,-99,-99,-99,-99,-99,N821AS - 4456
2008,2,18,1,908,900,1036,1030,AA,88,90,69,6,8,DFW,MCI,460,4,15,0,NA,0,-99,-99,-99,-99,-99,N507AA - 1627
2008,6,16,1,1103,1105,1454,1508,AA,171,183,152,-14,-2,ORD,MIA,1197,5,14,0,NA,0,-99,-99,-99,-99,-99,N367AA - 294
2008,4,14,1,1233,1235,1433,1430,MQ,120,115,104,3,-2,DFW,PIA,673,4,12,0,NA,0,-99,-99,-99,-99,-99,N932AE - 3463
2008,4,3,4,1413,1415,1613,1610,9E,120,115,100,3,-2,MSP,ICT,545,4,16,0,NA,0,-99,-99,-99,-99,-99,80309E - 5672
2008,5,29,4,1408,1414,1503,1518,DL,55,64,36,-15,-6,ATL,SAV,215,6,13,0,NA,0,-99,-99,-99,-99,-99,N986DL - 817
2008,7,21,1,1302,1216,1446,1359,OO,104,103,80,47,46,ORD,ICT,588,5,19,0,NA,0,0,46,1,0,0,N772SK - 6018
2008,12,18,4,559,600,807,729,OO,128,89,78,38,-1,ORD,OMA,416,3,47,0,NA,0,0,0,38,0,0,N738SK - 6647
2008,7,30,3,1329,1330,1454,1459,FL,85,89,61,-5,-1,ATL,IND,432,11,13,0,NA,0,-99,-99,-99,-99,-99,N928AT - 719
2008,4,12,6,952,1000,1123,1130,EV,91,90,51,-7,-8,ATL,ROA,357,6,34,0,NA,0,-99,-99,-99,-99,-99,N856AS - 4663
2008,12,4,4,1205,1020,1527,1355,MQ,142,155,119,92,105,DFW,PIT,1068,5,18,0,NA,0,80,0,0,0,12,N510MQ - 3361
2008,10,30,4,1307,1310,1420,1415,AA,73,65,46,5,-3,DFW,XNA,281,6,21,0,NA,0,-99,-99,-99,-99,-99,N4WBAA - 1390
2008,12,23,2,1243,1230,1408,1350,AA,145,140,122,18,13,DFW,EGE,720,6,17,0,NA,0,0,0,18,0,0,N634AA - 2287
2008,5,24,6,2125,2125,2301,2259,FL,96,94,68,2,0,ATL,IND,432,11,17,0,NA,0,-99,-99,-99,-99,-99,N971AT - 400
2008,6,13,5,1647,1651,1831,1828,EV,104,97,64,3,-4,ATL,MLB,443,3,37,0,NA,0,-99,-99,-99,-99,-99,N975EV - 4241
2008,4,28,1,1128,1120,1238,1236,NW,190,196,162,2,8,MSP,PHX,1276,3,25,0,NA,0,-99,-99,-99,-99,-99,N554NW - 115
2008,11,1,6,2033,2040,2130,2140,AA,57,60,43,-10,-7,DFW,SAT,247,4,10,0,NA,0,-99,-99,-99,-99,-99,N564AA - 1934
2008,10,15,3,1636,1620,2105,2055,AA,209,215,180,10,16,DFW,BOS,1562,5,24,0,NA,0,-99,-99,-99,-99,-99,N5DKAA - 1342
2008,5,24,6,915,915,1139,1131,OH,84,76,53,8,0,ORD,CVG,264,2,29,0,NA,0,-99,-99,-99,-99,-99,N798CA - 5079
2008,12,11,4,1654,1655,1833,1839,YV,39,44,16,-6,-1,ORD,SBN,84,3,20,0,NA,0,-99,-99,-99,-99,-99,N510MJ - 7346
2008,4,18,5,2028,2030,27,35,AA,179,185,160,-8,-2,DFW,PHL,1302,5,14,0,NA,0,-99,-99,-99,-99,-99,N413AA - 2452
2008,11,15,6,1146,1150,1517,1500,AA,151,130,105,17,-4,ORD,EWR,719,5,41,0,NA,0,0,0,17,0,0,N4YPAA - 1184
2008,4,2,3,1709,1716,1855,1845,UA,106,89,77,10,-7,ORD,OMA,416,7,22,0,NA,0,-99,-99,-99,-99,-99,N381UA - 649
2008,11,21,5,1156,1155,1344,1335,US,168,160,137,9,1,DFW,PHX,868,13,18,0,NA,0,-99,-99,-99,-99,-99,N305AW - 281
2008,3,23,7,1626,1631,1750,1805,NW,84,94,63,-15,-5,ORD,MSP,334,9,12,0,NA,0,-99,-99,-99,-99,-99,N765NC - 137
2008,2,15,5,1416,1330,1654,1618,UA,98,108,83,36,46,ORD,CLT,599,3,12,0,NA,0,36,0,0,0,0,N369UA - 432
2008,6,3,2,1216,1145,1454,1442,XE,98,117,85,12,31,MSP,CLE,622,3,10,0,NA,0,-99,-99,-99,-99,-99,N12142 - 2879
2008,1,6,7,959,1003,1238,1244,NW,99,101,72,-6,-4,MSP,IND,503,10,17,0,NA,0,-99,-99,-99,-99,-99,N9339 - 498
2008,10,29,3,948,951,1144,1132,DL,116,101,67,12,-3,ATL,RIC,481,4,45,0,NA,0,-99,-99,-99,-99,-99,N961DL - 1726
2008,2,24,7,1232,1233,1354,1405,FL,82,92,64,-11,-1,ATL,PHF,508,6,12,0,NA,0,-99,-99,-99,-99,-99,N968AT - 904
2008,4,26,6,1719,1150,1825,1250,DL,126,120,99,335,329,ATL,ORD,606,8,19,0,NA,0,329,0,6,0,0,N904DL - 846
2008,12,25,4,1629,1631,1753,1744,XE,84,73,50,9,-2,DFW,IAH,224,20,14,0,NA,0,-99,-99,-99,-99,-99,N27190 - 2729
2008,4,14,1,1606,1610,1933,1950,DL,147,160,127,-17,-4,MSP,ATL,906,7,13,0,NA,0,-99,-99,-99,-99,-99,N971DL - 1593
2008,12,22,1,1221,1220,1347,1348,FL,86,88,68,-1,1,ATL,PHF,508,4,14,0,NA,0,-99,-99,-99,-99,-99,N946AT - 908
2008,4,14,1,1553,1555,1634,1635,AA,101,100,80,-1,-2,DFW,ELP,551,3,18,0,NA,0,-99,-99,-99,-99,-99,N408AA - 1685
2008,7,3,4,2116,2105,2257,2240,MQ,101,95,81,17,11,ORD,XNA,522,3,17,0,NA,0,11,0,6,0,0,N511AE - 4035
2008,9,10,3,1024,1031,1127,1130,F9,123,119,94,-3,-7,DFW,DEN,641,9,20,0,NA,0,-99,-99,-99,-99,-99,N946FR - 123
2008,8,25,1,1154,1200,1418,1426,NW,84,86,50,-8,-6,ORD,DTW,235,20,14,0,NA,0,-99,-99,-99,-99,-99,N762NC - 1244
2008,8,11,1,734,740,949,955,UA,75,75,54,-6,-6,ORD,CLE,316,3,18,0,NA,0,-99,-99,-99,-99,-99,N463UA - 596
2008,11,11,2,1152,1155,1406,1410,AA,254,255,231,-4,-3,DFW,PDX,1616,4,19,0,NA,0,-99,-99,-99,-99,-99,N597AA - 453
2008,11,20,4,703,700,855,857,UA,232,237,212,-2,3,DFW,SFO,1464,9,11,0,NA,0,-99,-99,-99,-99,-99,N847UA - 1247
2008,9,4,4,1228,1145,1328,1242,DL,120,117,98,46,43,ATL,ORD,606,6,16,0,NA,0,0,0,46,0,0,N925DL - 784
2008,7,26,6,1002,949,1206,1155,9E,124,126,94,11,13,ATL,BUF,712,3,27,0,NA,0,-99,-99,-99,-99,-99,91629E - 2020
2008,1,20,7,1750,1800,2054,2057,US,124,117,90,-3,-10,ORD,CLT,599,9,25,0,NA,0,-99,-99,-99,-99,-99,N441US - 1881
2008,7,4,5,750,750,956,945,MQ,66,55,34,11,0,ORD,TOL,214,2,30,0,NA,0,-99,-99,-99,-99,-99,N613AE - 4358
2008,5,14,3,1123,1105,1314,1302,YV,51,57,34,12,18,ORD,LAN,179,2,15,0,NA,0,-99,-99,-99,-99,-99,N75996 - 7340
2008,9,23,2,1618,1610,1741,1740,AA,83,90,69,1,8,DFW,MCI,460,3,11,0,NA,0,-99,-99,-99,-99,-99,N4XDAA - 1097
2008,10,4,6,1503,1507,1640,1633,FL,97,86,68,7,-4,ATL,TPA,406,5,24,0,NA,0,-99,-99,-99,-99,-99,N168AT - 141
2008,3,31,1,738,740,1121,1112,NW,163,152,133,9,-2,MSP,BDL,1050,8,22,0,NA,0,-99,-99,-99,-99,-99,N925US - 1213
2008,4,1,2,1512,1433,1638,1605,NW,86,92,63,33,39,ORD,MSP,334,5,18,0,NA,0,9,0,0,0,24,N766NC - 135
2008,10,30,4,1130,1117,1443,1440,CO,133,143,100,3,13,ORD,EWR,719,5,28,0,NA,0,-99,-99,-99,-99,-99,N11206 - 1166
2008,11,21,5,1839,1840,2135,2101,AS,296,261,268,34,-1,DFW,SEA,1660,6,22,0,NA,0,0,0,34,0,0,N513AS - 663
2008,6,26,4,943,946,1240,1255,FL,117,129,101,-15,-3,DFW,ATL,732,7,9,0,NA,0,-99,-99,-99,-99,-99,N982AT - 101
2008,5,6,2,1329,1300,1652,1605,AA,143,125,99,47,29,DFW,IND,762,9,35,0,NA,0,0,9,18,0,20,N4WUAA - 540
2008,7,24,4,946,950,1118,1119,DL,92,89,63,-1,-4,ATL,MCO,403,7,22,0,NA,0,-99,-99,-99,-99,-99,N690DL - 35
2008,2,29,5,945,900,1315,1245,AA,150,165,136,30,45,DFW,BWI,1217,4,10,0,NA,0,30,0,0,0,0,N5DTAA - 1678
2008,12,6,6,1116,1117,1257,1254,DL,161,157,124,3,-1,ATL,SAT,874,6,31,0,NA,0,-99,-99,-99,-99,-99,N668DN - 703
2008,10,5,7,2030,2035,2142,2150,DL,72,75,40,-8,-5,ATL,CHS,259,8,24,0,NA,0,-99,-99,-99,-99,-99,N686DA - 1538
2008,6,11,3,1922,1922,2156,2143,NW,94,81,47,13,0,ORD,DTW,235,8,39,0,NA,0,-99,-99,-99,-99,-99,N8928E - 1252
2008,10,10,5,2037,2025,2300,2248,EV,143,143,110,12,12,ATL,PVD,903,5,28,0,NA,0,-99,-99,-99,-99,-99,N713EV - 5002
2008,3,6,4,1030,1030,1113,1128,EV,43,58,35,-15,0,ATL,AVL,164,3,5,0,NA,0,-99,-99,-99,-99,-99,N979EV - 4688
2008,6,30,1,1618,1615,1738,1748,DL,80,93,54,-10,3,ATL,RDU,356,8,18,0,NA,0,-99,-99,-99,-99,-99,N996DL - 1878
2008,9,16,2,2140,2142,2210,2217,DL,90,95,67,-7,-2,ATL,MSY,425,6,17,0,NA,0,-99,-99,-99,-99,-99,N673DL - 827
2008,9,3,3,1437,1445,1749,1800,MQ,132,135,104,-11,-8,ORD,HPN,738,3,25,0,NA,0,-99,-99,-99,-99,-99,N850AE - 4436
2008,12,16,2,956,955,1218,1210,MQ,142,135,122,8,1,ORD,OKC,693,4,16,0,NA,0,-99,-99,-99,-99,-99,N642MQ - 4286
2008,3,29,6,1508,1450,1554,1540,MQ,46,50,28,14,18,ORD,MSN,109,2,16,0,NA,0,-99,-99,-99,-99,-99,N691AE - 3957
2008,9,12,5,NA,1601,NA,1716,9E,NA,NA,NA,NA,NA,ATL,HOU,696,NA,NA,1,B,0,-99,-99,-99,-99,-99,9169E - 2023
2008,5,16,5,1925,1924,2033,2038,DL,128,134,103,-5,1,ATL,IAH,689,7,18,0,NA,0,-99,-99,-99,-99,-99,N998DL - 1719
2008,6,19,4,1108,1115,1406,1410,MQ,118,115,78,-4,-7,ORD,CLT,599,21,19,0,NA,0,-99,-99,-99,-99,-99,N836AE - 4462
2008,11,23,7,2056,2100,2203,2210,MQ,67,70,48,-7,-4,DFW,HOU,247,4,15,0,NA,0,-99,-99,-99,-99,-99,N678MQ - 3743
2008,4,2,3,1645,1649,1904,1915,OO,79,86,52,-11,-4,ORD,PIT,412,9,18,0,NA,0,-99,-99,-99,-99,-99,N703SK - 5962
2008,5,8,4,2050,2045,2359,2359,OO,129,134,103,0,5,ORD,HPN,738,9,17,0,NA,0,-99,-99,-99,-99,-99,N938SW - 6218
2008,12,14,7,1522,1530,1625,1630,MQ,63,60,40,-5,-8,DFW,SJT,228,4,19,0,NA,0,-99,-99,-99,-99,-99,N918MQ - 3585
2008,9,12,5,1425,1427,1428,1434,FL,63,67,47,-6,-2,ATL,PNS,272,3,13,0,NA,0,-99,-99,-99,-99,-99,N946AT - 434
2008,12,30,2,1314,1314,1657,1617,NW,163,123,70,40,0,MSP,DTW,528,11,82,0,NA,0,0,0,40,0,0,N752NW - 1462
2008,11,1,6,818,819,1345,1405,UA,267,286,251,-20,-1,ORD,SJU,2072,4,12,0,NA,0,-99,-99,-99,-99,-99,N410UA - 568
